region_id,lat,lon,city_name
26965,34.351777,-119.067695,"Santa Paula, CA"
44500,42.5361805,-92.447758,"Cedar Falls, IA"
30187,34.197486,-118.138961,"Altadena, CA"
54032,40.4417682,-75.3415667,"Quakertown, PA"
3731,41.035421,-80.672771,"Boardman, OH"
4309,32.3480925,-87.6415606361,"Dayton, AL"
7304,34.8986215,-117.0244313,"Barstow, CA"
14382,33.433022,-86.790959,"Vestavia Hills, AL"
42242,42.3532439,-114.575039,"Hollister, ID"
40446,44.72818,-93.435285,"Prior Lake, MN"
38060,40.68496,-80.10714,"Cranberry Township, PA"
26310,38.688109,-121.221499,"Orangevale, CA"
37663,40.04874,-74.835896,"Burlington Township, NJ"
12849,31.178165,-83.782874,"Moultrie, GA"
17686,33.448678,-117.7118,"Dana Point, CA"
25219,40.845452,-73.404398,"Huntington Station, NY"
31937,45.447236,-122.520419,"Happy Valley, OR"
25774,39.422234,-86.420093,"Martinsville, IN"
6916,37.504936,-122.261823,"San Carlos, CA"
37206,35.4872,-120.690928,"Atascadero, CA"
23523,35.1235374,-120.5785796,"Arroyo Grande, CA"
189314,39.32511,-75.19963,"Lawrence Township, NJ"
18881,29.672007,-95.052778,"La Porte, TX"
51723,37.7527982,-100.0170787,"Dodge City, KS"
40979,38.93324,-119.98435,"South Lake Tahoe, CA"
40406,40.82566,-73.69819,"Port Washington, NY"
53676,30.4112904,-88.8279165,"Ocean Springs, MS"
24877,41.920477,-88.089862,"Glendale Heights, IL"
5926,25.9087056,-80.3086619,"Miami Lakes, FL"
43174,41.2709274,-73.7776336,"Yorktown Heights, NY"
41594,40.044,-75.38769,"Wayne, PA"
20011,30.23969,-81.38564,"Ponte Vedra Beach, FL"
10074,42.164491,-88.321699,"Algonquin, IL"
11326,40.894138,-73.973158,"Englewood, NJ"
13038,42.330556,-72.680886,"Northampton, MA"
25547,32.733227,-117.034032,"Lemon Grove, CA"
25183,41.579334,-73.807632,"Hopewell Junction, NY"
40613,40.663295,-73.638276,"Rockville Centre, NY"
39799,42.243003,-71.085077,"Milton, MA"
54754,45.3838546,-122.766351,"Tualatin, OR"
21366,39.83539,-75.149718,"Woodbury, NJ"
39074,40.881624,-85.506384,"Huntington, IN"
20176,40.982582,-74.109269,"Ridgewood, NJ"
43804,45.3038538,-93.5671825,"Elk River, MN"
54619,33.6619813,-112.341269,"Sun City West, AZ"
27183,34.111346,-118.157314,"South Pasadena, CA"
28728,37.85408,-120.20094,"Groveland, FL"
25700,40.515671,-75.555654,"Macungie, PA"
30994,41.160646,-85.484925,"Columbia City, IN"
41884,42.247099,-71.178416,"Dedham, MA"
32680,29.475227,-95.358936,"Manvel, TX"
4736,29.1335781,-98.1561192,"Floresville, TX"
13105,43.886917,-91.224361,"Onalaska, WI"
24512,47.417073,-120.282669,"East Wenatchee, WA"
48521,45.3099218,-122.76816,"Wilsonville, OR"
50009,43.005597,-85.7741906,"Walker, MI"
396091,38.982086,-77.082335,"Chevy Chase, MD"
51291,40.5773266,-74.2282005,"Carteret, NJ"
9840,34.14791,-118.7657042,"Agoura Hills, CA"
9872,37.6908513,-75.7161703,"Onley, VA"
51996,35.8845238,-84.1535261,"Farragut, TN"
56087,41.375049,-81.9081937,"Olmsted Falls, OH"
27354,41.982703,-88.688803,"Sycamore, IL"
46217,44.85159,-113.61977,"Lemhi, ID"
56746,31.2110159,-92.8082059,"Sieper, LA"
32845,40.204343,-74.915986,"Middletown, PA"
17442,37.114454,-120.25099,"Chowchilla, CA"
396721,41.9703,-90.95987,"Oxford, MI"
32815,39.95139,-75.047605,"Merchantville, NJ"
14668,42.556341,-71.164733,"Wilmington, MA"
18295,39.91928,-75.49159,"Glen Mills, PA"
43207,45.5819594,-122.3479921,"Washougal, WA"
55745,40.701213,-74.2301459,"Hillside, NJ"
33072,45.039658,-93.386762,"New Hope, MN"
53977,43.0702223,-70.7548621,"Portsmouth, NH"
39476,29.884444,-97.691032,"Lockhart, TX"
4747,30.5960234,-91.6165022,"Fordoche, LA"
15287,34.177597,-78.031697,"Leland, NC"
17392,39.456707,-88.215492,"Charleston, IL"
21558,35.447575,-97.43936,"Del City, OK"
244509,38.74879,-77.084208,"Hybla Valley, VA"
31494,40.030995,-75.630332,"Exton, PA"
12834,41.8094058,-89.9649496,"Morrison, CO"
30611,41.824665,-87.850279,"Brookfield, IL"
118895,34.041466,-117.960134,"West Puente Valley, CA"
54257,43.5009176,-70.4428286,"Saco, ME"
53498,29.9743803,-93.9923965,"Nederland, TX"
397230,40.41566,-74.19098,"Hazlet Township, NJ"
20481,41.518846,-88.210709,"Shorewood, IL"
37590,41.328789,-81.68401,"Broadview Heights, OH"
42427,41.534507,-87.4255305,"Griffith, IN"
12959,45.126836,-92.53882,"New Richmond, WI"
53633,41.9667666,-71.1869939,"Norton, MA"
50551,35.59571,-78.7314,"Willow Spring, NC"
826200,40.5576045,-74.2845911,"Woodbridge, NJ"
24715,31.714855,-83.259252,"Fitzgerald, GA"
54282,29.8868872,-83.4129186,"Salem, FL"
54526,31.802096,-98.1897589,"Springtown, TX"
14055,41.209551,-74.607858,"Sussex, NJ"
55408,38.3361504,-77.0515128,"Dahlgren, VA"
7005,34.8629426,-111.8137097,"Sedona, AZ"
10934,40.07674,-75.30434,"Conshohocken, PA"
27203,39.793016,-86.245433,"Speedway, IN"
43998,40.5765027,-74.2749836,"Avenel, NJ"
45508,47.237166,-93.530214,"Grand Rapids, MN"
45203,46.535222,-89.2812556,"Ewen, MI"
15240,40.07706,-75.12684,"Elkins Park, PA"
28717,29.457588,-95.066659,"Dickinson, TX"
9110,39.3747876,-112.335844,"Oak City, UT"
40493,33.758031,-116.419261,"Rancho Mirage, CA"
55753,33.917028,-118.4156337,"El Segundo, CA"
49434,43.6559315,-110.7164398,"Moose, WY"
12654,40.943499,-124.094601,"McKinleyville, CA"
41693,32.752096,-97.458783,"White Settlement, TX"
28274,39.871612,-75.392067,"Brookhaven, PA"
48385,40.7695457,-74.0204177,"Weehawken, NJ"
5693,38.8212889,-121.193004,"Loomis, CA"
37547,40.56677,-74.70794,"Branchburg Township, NJ"
20241,38.786817,-77.106204,"Rose Hill, VA"
395553,44.200037,-72.506116,"Barre, VT"
22891,41.45004,-87.47004,"Saint John, IN"
23089,39.941265,-75.275791,"Lansdowne, PA"
51448,39.8115033,-74.9829443,"Clementon, NJ"
50059,29.9215921,-90.9737089,"Rosedale, LA"
34865,29.989426,-98.094374,"Wimberley, TX"
12585,37.341793,-92.911205,"Marshfield, MO"
39522,33.122459,-89.055356,"Louisville, MS"
6101,37.7644952,-89.3350888,"Murphysboro, IL"
55625,40.660238,-73.526597,"Bellmore, NY"
30062,42.463701,-96.415294,"South Sioux City, NE"
22865,40.31077,-75.323288,"Souderton, PA"
399082,40.42732,-90.79215,"Colchester, CT"
26173,47.498745,-121.79543,"North Bend, WA"
15237,33.846354,-118.043447,"La Palma, CA"
51043,37.6192636,-82.8437732,"Blue River, KY"
17735,47.962936,-117.446999,"Deer Park, WA"
30441,35.283542,-81.288361,"Bessemer City, NC"
44392,33.6131592,-85.9610793,"Bynum, AL"
33145,42.317835,-87.863096,"North Chicago, IL"
41699,42.08066,-70.9356,"Whitman, MA"
40507,26.475305,-97.773783,"Raymondville, TX"
25258,39.352059,-78.057436,"Inwood, WV"
43078,40.829822,-74.2401466,"Verona, NJ"
27817,37.139791,-94.469621,"Webb City, MO"
42130,36.3306204,-85.1896847,"Allred, TN"
17859,42.03343,-70.95921,"East Bridgewater, MA"
14169,38.624773,-90.472003,"Town and Country, MO"
30385,42.49065,-71.27617,"Bedford, MA"
26739,33.59205,-84.26992,"Rex, GA"
30930,41.021791,-78.438745,"Clearfield, PA"
21181,42.3626,-71.36145,"Wayland, MA"
54599,41.1151372,-74.1493948,"Suffern, NY"
57006,31.0644039,-98.1836796,"Lampasas, TX"
35345,35.445549,-78.429862,"Four Oaks, NC"
27508,41.494179,-81.534824,"University Heights, OH"
23584,34.336648,-84.375247,"Ball Ground, GA"
27731,44.842753,-93.792911,"Waconia, MN"
4867,33.8853865,-88.2353142,"Gattman, MS"
17597,33.577908,-117.590042,"Coto de Caza, CA"
32352,41.827667,-87.869956,"La Grange Park, IL"
37308,30.322055,-89.339617,"Bay Saint Louis, MS"
54941,37.396764,-83.0065542,"Vest, KY"
7861,33.6076186,-88.6503255,"West Point, MS"
49592,40.3642728,-74.9512785,"New Hope, PA"
49233,36.1976114,-82.2187421,"Fairview, TN"
42156,40.4209391,-74.560711,"Kendall Park, NJ"
8914,40.8734784,-72.8079636,"Manorville, NY"
36743,39.956364,-74.80274,"Lumberton Township, NJ"
832010,40.0942664,-75.9113306,"Honey Brook, PA"
32879,45.941514,-118.396087,"Milton Freewater, OR"
32847,32.57486,-84.82715,"Midland, GA"
27754,34.06376,-86.305354,"Walnut Grove, AL"
15089,41.276152,-82.847818,"Bellevue, OH"
8992,48.52354,-116.43353,"Mc Connell, IL"
50147,33.09508,-81.2074063564,"Ulmer, SC"
38545,40.78096,-74.385611,"Florham Park, NJ"
9080,45.0122571,-92.9922512,"North Saint Paul, MN"
44321,36.9273371,-81.6726164,"Broadford, VA"
46354,43.2679859,-107.690451,"Lysite, WY"
22454,40.780359,-99.742437,"Lexington, NE"
35452,38.298239,-85.96475,"Georgetown, IN"
50482,30.6265763,-91.3553885,"Glynn, LA"
42938,44.8486414,-123.2290777,"Monmouth, OR"
19862,40.82508,-75.670447,"Parryville, PA"
56290,33.8443276,-80.0292406,"New Zion, SC"
12433,42.20533,-88.002043,"Long Grove, IL"
396688,39.6248,-78.22472,"Berkeley Springs, WV"
13608,42.348859,-88.097851,"Round Lake, IL"
43381,40.9287098,-74.0398622,"River Edge, NJ"
8015,42.0667652,-71.3281114,"Wrentham, MA"
30048,41.040958,-74.280192,"Wanaque, NJ"
47153,41.0111979,-95.8862157,"Plattsmouth, NE"
44661,37.2621687,-119.7009834,"Coarsegold, CA"
7841,48.4963369,-113.982443,"West Glacier, MT"
36548,40.177875,-75.548593,"Spring City, PA"
40983,38.418709,-82.579677,"South Point, OH"
49868,37.8206503,-82.7290471,"Williamsport, KY"
9033,37.3503803,-82.6940455,"Melvin, KY"
26750,43.237119,-88.241317,"Richfield, WI"
52347,42.3816896,-82.9313655,"Grosse Pointe Park, MI"
9717,39.9020565,-75.3499124,"Swarthmore, PA"
7233,41.9538665,-72.3040976,"Stafford Springs, CT"
27103,33.802628,-118.168365,"Signal Hill, CA"
8058,36.979814,-83.2171188,"Big Laurel, KY"
57235,37.3177609,-112.597154,"Glendale, UT"
34168,44.400068,-103.512807,"Sturgis, SD"
30160,40.263702,-85.678039,"Alexandria, IN"
4892,32.8270851,-93.8451793,"Gilliam, LA"
53363,38.3770735,-78.0283316,"Mitchells, VA"
25242,38.597522,-77.155914,"Indian Head, MD"
157774,38.872835,-76.924823,"Coral Hills, MD"
50934,41.4143826,-81.5061146,"Bedford Heights, OH"
55577,45.9305083,-108.6806978,"Acton, MT"
3624,29.944168,-96.255815,"Bellville, TX"
42658,40.7248607,-81.5218427,"Navarre, OH"
40782,41.956495,-87.86965,"Schiller Park, IL"
34217,31.526959,-83.836268,"Sylvester, GA"
32248,44.665741,-93.633629,"Jordan, MN"
33160,44.183778,-94.015247,"North Mankato, MN"
49220,34.6081774,-82.113438,"Gray Court, SC"
22131,47.110372,-122.649018,"Dupont, WA"
50446,40.4852783,-78.7248434,"Ebensburg, PA"
39879,35.366415,-120.866266,"Morro Bay, CA"
53272,41.5435872,-104.3191257,"Meriden, WY"
43250,33.6561723,-83.7184579,"Social Circle, GA"
44488,38.4048042,-82.6004369,"Catlettsburg, KY"
36689,35.121536,-81.518335,"Blacksburg, SC"
396889,26.69922,-80.09465,"Westgate-Belvedere Homes, FL"
7154,40.8237097,-73.3987314,"South Huntington, NY"
15757,35.667541,-97.745627,"Piedmont, OK"
31512,33.1579,-96.63166,"Fairview, TX"
7343,37.2536595,-86.2788629,"Sweeden, KY"
28971,41.667262,-87.832208,"Palos Park, IL"
772012,33.5965685,-117.659405,"Rancho Mission Viejo, CA"
45186,40.3771926,-105.523216,"Estes Park, CO"
27146,39.84707,-75.023559,"Somerdale, NJ"
398105,39.995777,-74.786278,"Mt Holly Township, NJ"
52647,38.5367471,-82.6829406,"Ironton, OH"
54668,30.3507524,-84.8190802,"Telogia, FL"
18609,32.811978,-115.377822,"Holtville, CA"
43689,48.1179702,-122.769544,"Port Townsend, WA"
8884,38.9483268,-81.7609912,"Ravenswood, WV"
28446,40.81302,-74.079889,"East Rutherford, NJ"
398768,43.983221,-71.124341,"Conway, NH"
21583,40.08733,-74.9035,"Croydon, PA"
13880,39.658074,-77.577757,"Smithsburg, MD"
57220,38.6875766,-83.0471199,"Firebrick, KY"
125692,28.158842,-82.341505,"Pebble Creek, FL"
20640,33.965648,-83.599244,"Statham, GA"
17320,40.582164,-81.091318,"Carrollton, OH"
43388,37.0198154,-82.9596061,"Linefork, KY"
46966,26.9453358,-81.3161838,"Palmdale, FL"
41851,44.299423,-90.850573,"Black River Falls, WI"
38990,42.404236,-83.096018,"Highland Park, MI"
28254,41.140134,-73.841398,"Briarcliff Manor, NY"
37106,42.704553,-74.034194,"Altamont, NY"
55235,34.9843176,-80.4492319,"Wingate, NC"
45885,39.0923343,-75.8768812,"Ingleside, MD"
49409,33.3044654,-83.684096,"Monticello, GA"
29751,35.994999,-79.935454,"Jamestown, NC"
6415,36.86012,-84.43731,"Parkers Lake, KY"
21165,38.65922,-87.17279,"Washington, IN"
234338,29.766168,-95.239518,"Jacinto City, TX"
9150,41.054395,-110.154041,"Lonetree, WY"
25587,41.462288,-85.594521,"Ligonier, IN"
806021,40.50312,-81.6409582,"Sugarcreek, OH"
37871,43.047495,-75.868271,"Chittenango, NY"
32523,39.177591,-89.652985,"Litchfield, IL"
33159,41.002998,-85.77464,"North Manchester, IN"
55738,41.345809,-85.130505,"Garrett, WY"
832061,42.1220125,-77.9480575,"Wellsville, NY"
47525,27.7253065,-82.741212,"Saint Pete Beach, FL"
43816,30.4785257,-90.0375755,"Abita Springs, LA"
35312,40.62006,-82.51072,"Bellville, OH"
12061,35.449916,-81.157142,"Iron Station, NC"
49526,40.8050699,-74.9135292986,"Mansfield Township, NJ"
396599,32.830785,-96.800948,"Highland Park, TX"
42672,39.9587161,-75.9193928,"Parkesburg, PA"
57218,37.0513364,-122.07329,"Felton, CA"
8022,40.0945549,-75.1487863,"Wyncote, PA"
38967,31.43843,-110.09786,"Hereford, AZ"
52174,37.782839,-86.3574754,"Garfield, KY"
50108,39.7946263,-75.148766,"Wenonah, NJ"
39619,42.065379,-90.666824,"Maquoketa, IA"
44323,41.8639201,-87.8533931,"Broadview, IL"
4808,31.6465492,-88.1475089,"Frankville, AL"
56806,33.2398708,-81.4559409,"Snelling, SC"
14057,43.384366,-123.319766,"Sutherlin, OR"
54491,39.931466,-74.7380885,"Southampton Township, NJ"
5986,44.923562,-93.7186813,"Minnetrista, MN"
54901,42.4134168,-73.6731749,"Valatie, NY"
50000,41.2592225,-80.4720141,"Sharpsville, PA"
45516,32.2666506,-97.1785429,"Grandview, TX"
50266,39.6445214,-80.8575993,"New Martinsville, WV"
56630,40.6678735,-75.6071311,"Schnecksville, PA"
48031,34.7448092,-86.2516512,"Trenton, AL"
6784,41.1785325,-111.992818,"Riverdale, UT"
50029,39.4300996,-77.804161,"Shepherdstown, WV"
48845,35.7331953,-80.6770111,"Cleveland, NC"
50211,43.8860922,-70.3303592,"Gray, ME"
45336,43.3323684,-83.7392288,"Frankenmuth, MI"
44261,34.6555212,-88.5634361,"Booneville, MS"
9669,40.8299357,-75.0782702,"Belvidere, NJ"
9919,32.4784706,-85.8024562,"Franklin, AL"
48465,41.1929431,-87.0548175,"Wheatfield, IN"
53503,44.3124644,-89.9042937,"Nekoosa, WI"
55339,45.2627428,-94.1244271,"Annandale, MN"
42409,48.5562726,-110.6883724,"Inverness, MT"
42902,47.702994,-114.6367966,"Lonepine, MT"
5721,34.4436167,-116.9455239,"Lucerne Valley, CA"
56114,41.0465776,-73.9496707,"Orangeburg, NY"
48646,47.3083078,-122.0037583,"Black Diamond, WA"
45562,41.8712103,-71.5520069,"Greenville, RI"
43255,44.970759,-93.511947,"Wayzata, MN"
45691,42.2169686,-88.0495211,"Hawthorn Woods, IL"
51857,40.1827171,-80.1331455,"Eighty Four, PA"
50976,41.8459347,-71.0828222,"Berkley, MA"
8638,43.2168273,-124.0737058,"Fairview, OR"
51561,41.7771605,-87.8729747981,"Countryside, IL"
53592,47.4351528,-122.339601,"Normandy Park, WA"
5187,39.0988507,-112.27077,"Holden, UT"
47935,39.8440047,-74.7101587,"Tabernacle Township, NJ"
831322,40.0609445,-75.0940625,"Cheltenham, PA"
51082,39.0597129,-94.8837597,"Bonner Springs, KS"
54469,43.299447,-73.635178,"South Glens Falls, NY"
56578,36.0631414,-83.686011,"Strawberry Plains, TN"
9677,36.1020038,-87.1150054,"Kingston Springs, TN"
47036,33.9206589,-91.3367854,"Pea Ridge, AR"
5241,42.4805913,-83.1668713,"Huntington Woods, MI"
56122,41.0409305,-73.7145746,"Purchase, NY"
8961,41.658438,-70.8161468,"Mattapoisett, MA"
57011,39.7824265,-74.7303377437,"Shamong Township, NJ"
52124,37.8840922,-121.2710555,"French Camp, CA"
49823,37.5667656,-82.6423776,"Stanville, KY"
53457,40.0392642,-76.4307964,"Mountville, PA"
56780,34.0897,-118.6029649,"Topanga, CA"
6402,42.3483554,-87.8842397,"Park City, IL"
51174,39.3131621,-77.6281858,"Brunswick, MD"
43042,33.6082323,-80.35126,"Summerton, SC"
49239,40.478094,-85.9666534,"Greentown, IN"
52507,39.0752352,-93.7172567,"Higginsville, MO"
53527,39.9934992,-81.7338559,"New Concord, OH"
44869,37.1733784,-87.6945988349,"Dawson Springs, KY"
55598,39.0217283,-84.4399406,"Cold Spring, KY"
7075,39.5485917,-107.65617,"Silt, CO"
5790,42.7791338,-104.617736,"Manville, WY"
56120,41.5853107,-87.8431078,"Orland Hills, IL"
4685,40.684268,-74.6357148,"Far Hills, NJ"
48549,42.478934,-87.8238485,"Winthrop Harbor, IL"
54735,37.5734321,-82.6462666,"Tram, KY"
47994,37.1850916,-83.4287955,"Thousandsticks, KY"
8544,43.431646,-103.474363,"Hot Springs, SD"
45454,30.2767242,-82.1609065,"Glen Saint Mary, FL"
56390,45.13333,-84.66667,"North Street, MI"
54587,44.8010763,-90.0792975,"Stratford, WI"
51133,40.0697947,-80.7400827,"Bridgeport, OH"
43016,32.8059619,-97.4030744,"Sansom Park, TX"
45587,33.3631249,-111.9625328,"Guadalupe, AZ"
5771,42.9956397,-71.4547891,"Manchester, MA"
50126,39.7444973,-84.5321727,"West Alexandria, OH"
4806,35.7437485,-79.6922501,"Franklinville, NC"
53046,35.1619885,-106.6428038,"Los Ranchos de Albuquerque, NM"
53705,40.7887113,-73.5995717,"Old Westbury, NY"
56339,34.7649816,-82.7512531,"Norris, SC"
9738,35.5181575,-83.0976419,"Maggie Valley, NC"
46619,44.6930981,-73.5620818,"Morrisonville, NY"
46204,40.8772816,-80.7553556,"Leetonia, OH"
56414,40.9981532,-73.9618039,"Norwood, NJ"
46461,48.52354,-116.43353,"Mc Cormick, SC"
45720,33.8166258,-98.194682,"Henrietta, TX"
50632,31.9921223,-83.3068243,"Abbeville, GA"
827065,43.286723,-78.710312,"Newfane, NY"
831688,43.0586846,-74.1965206,"Broadalbin, NY"
53781,36.7285708,-121.2785409,"Paicines, CA"
43155,35.2578498,-96.9366888,"Tecumseh, OK"
7855,42.8014795,-70.989778,"West Newbury, MA"
829624,40.68295,-73.9708,"Wheatly Heights, NY"
47843,47.1703692,-122.596287,"Steilacoom, WA"
53329,41.7865038,-73.6921867,"Millbrook, NY"
46695,40.864534,-75.8110277,"Nesquehoning, PA"
49898,33.9005658,-88.1335344,"Sulligent, AL"
45841,46.3541782,-85.150088,"Hulbert, MI"
45389,29.0396292,-96.5122845,"Ganado, TX"
46252,42.4259283,-71.3039469,"Lincoln, MA"
46716,38.6083822,-91.2190416,"New Haven, MO"
53717,48.5485799,-114.5781789,"Olney, MT"
46519,43.212301,-78.476563,"Middleport, NY"
42235,45.4362259,-123.139236,"Gaston, OR"
50775,37.3153257,-93.5852004,"Ash Grove, MO"
5226,28.7169384,-81.7734106,"Howey in the Hills, FL"
45446,40.3247918,-79.8922712,"Glassport, PA"
55631,36.3284897,-76.1718764,"Camden, NC"
43776,45.5351189,-122.421222,"Wood Village, OR"
45123,38.1211819,-85.9741324,"Elizabeth, IN"
45736,35.1948081,-91.7126368,"Higginson, AR"
56913,34.6450394,-111.7848411,"Rimrock, AZ"
6922,36.8455173,-121.537989,"San Juan Bautista, CA"
46169,35.5545766,-81.5028683,"Laurel Hill, NC"
53979,38.2583836,-89.3356392,"Posen, IL"
45231,36.4181571,-82.6237641,"Fall Branch, TN"
53209,43.336968,-83.35245,"Mayville, MI"
44291,41.1464852,-74.7523874,"Branchville, NJ"
5160,26.3995204,-80.0655977,"Highland Beach, FL"
53818,38.3876168,-75.4710313,"Parsonsburg, MD"
50431,43.8289389,-70.2487493,"North Yarmouth, ME"
56911,36.1345031,-88.1708732,"Halls, TN"
6984,43.954728,-86.280079,"Scottville, MI"
50935,41.7690519,-87.7770096,"Bedford Park, IL"
45137,37.2165215,-80.2325427,"Elliston, VA"
9450,33.3698789,-80.8370386,"Rowesville,  SC"
45216,42.6791996,-82.653803,"Fair Haven, MI"
42863,40.0919203,-74.0482024,"Point Pleasant Beach, NJ"
47694,46.5065165,-88.7062364,"Sidnaw, MI"
47419,38.6075525,-90.3784505,"Rock Hill, MO"
8519,42.0187713,-80.3460736,"Lake City, PA"
5430,37.687363,-77.0135874,"King William, VA"
47610,32.56836,-89.3336233469,"Sebastopol, MS"
48874,41.2877895,-88.2855246,"Coal City, IL"
45414,31.7610027,-92.3845843,"Georgetown,  LA"
53935,41.3867741,-93.2694768,"Pleasantville, IA"
830903,42.32228,-79.578103,"Westfield, NY"
56034,42.674585,-71.4818992,"Dunstable, MA"
48297,38.1025438,-87.7861367,"Wadesville, IN"
48655,33.4354328,-80.9209272,"Cordova, SC"
6992,32.2973697,-85.1688255,"Seale, AL"
4821,42.0545029,-79.1581019,"Frewsburg, NY"
57126,40.3593988,-110.2173783,"Bluebell,  UT"
57108,39.9492712,-75.9735608,"Atglen, PA"
9850,44.75161,-74.994392,"Norwood, NY"
827068,43.309778,-78.82615,"Wilson, NY"
4773,34.7007225,-80.9022869852,"Fort Lawn, SC"
53449,47.5328719,-92.6226926,"Mountain Iron, MN"
52954,33.8698404,-83.111817,"Lexington, GA"
4451,45.3576721,-122.3594005,"Eagle Creek, OR"
45178,26.4107699,-98.9624516,"Escobares, TX"
51125,33.9945465,-86.9700027,"Bremen, AL"
55765,38.9068445,-120.838546,"Georgetown, CA"
831785,42.9000773,-73.5853939,"Schaghticoke, NY"
57089,37.2895825,-75.9713209,"Cheriton,  VA"
53861,39.4695543,-76.2043987,"Perryman, MD"
9093,31.815866,-93.516189,"Pleasant Hill, LA"
42853,38.598424,-77.7243469,"Midland, VA"
4987,41.321755,-75.3054585,"Greentown, PA"
827214,43.3126329,-73.8345646,"Lake Luzerne, NY"
43832,33.4428094,-116.8650235,"Aguanga, CA"
47486,38.511696,-92.4401869,"Russellville, MO"
8872,33.6515343,-97.3762777,"Muenster, TX"
42189,38.7647302,-95.0080224,"Edgerton, KS"
53179,31.7384842,-93.3953751,"Marthaville,  LA"
51525,43.1272933,-85.8818631,"Conklin, MI"
48969,41.0245026,-80.9475891,"Berlin Center, OH"
47822,45.673295,-93.1832774,"Stanchfield, MN"
43602,39.0178348,-85.0588433,"Dillsboro, IN"
48451,40.8246249,-72.6658132,"Westhampton, NY"
831540,42.0397993,-75.7971341,"Kirkwood, NY"
4735,45.922176,-88.251799,"Florence, WI"
42500,37.7517261,-86.4135881,"Harned, KY"
53499,42.9750662,-76.1413133,"Nedrow, NY"
49649,40.499301,-124.106437,"Rio Dell, CA"
45870,41.7723527,-87.9012671,"Indian Head Park, IL"
51009,25.8825951,-80.1806025,"Biscayne Park, FL"
8358,41.8969202,-92.277323,"Belle Plaine, IA"
43031,30.5085309,-86.5027282,"Valparaiso, FL"
46109,38.1798796,-92.6226454,"Lake Ozark, MO"
46371,37.4439478,-85.7435739,"Magnolia, KY"
5058,42.5311224,-114.301272,"Hansen, ID"
5272,27.891338,-82.8451888001,"Indian Rocks Beach, FL"
54237,37.8769946,-89.1145223,"Royalton, IL"
396651,40.1964595,-80.7750839,"Dillonvale, OH"
4264,35.4209672,-81.3053602,"Crouse, NC"
49306,38.7231759,-80.6498017,"Flatwoods, WV"
54700,40.5294388,-104.982086,"Timnath, CO"
50319,36.3164085,-91.2234143,"Ravenden Springs, AR"
8600,42.6214633,-95.1744757,"Lakeside, IA"
50882,31.4965591,-89.7395195,"Bassfield, MS"
5442,42.0925258,-88.8512063,"Kirkland, IL"
9696,38.9906679,-76.1577268,"Queenstown, MD"
49248,43.91552,-95.784181,"Iona, MN"
46459,48.52354,-116.43353,"Mc Clellanville, SC"
6026,30.6810194,-90.6489843,"Montpelier, LA"
52768,39.5995443,-77.2369278,"Keymar, MD"
48785,43.1553457,-75.9693622,"Bridgeport, NY"
56435,36.2000936,-95.1677401,"Locust Grove, OK"
8285,46.768965,-113.712632,"Clinton, MT"
48635,36.4951365,-116.421881,"Amargosa Valley, NV"
52667,35.8112719,-76.896616,"Jamesville, NC"
52606,36.1033953,-85.5566444,"Huntland, TN"
8628,29.9724459,-96.5021927,"Industry, TX"
44169,40.8536498,-90.8648617,"Biggsville, IL"
46796,44.993023,-92.7568705,"North Hudson, WI"
55489,46.7435711,-94.3852717,"Chickamaw Beach, MN"
44795,34.093991,-87.0630624,"Crane Hill, AL"
47515,40.1728428,-82.4187671,"Saint Louisville, OH"
5682,40.6788821,-91.0734114,"Lomax, IL"
826245,39.5459466,-75.4124178,"Quinton, NJ"
48882,36.6517098,-86.2613779,"Adolphus, KY"
51666,42.9722514,-123.1722129,"Days Creek, OR"
55347,33.6614962,-95.3857864,"Blossom, TX"
49030,40.8259322,-72.7317659,"Eastport, NY"
43068,33.7898269,-84.2640889,"Scottdale, GA"
44437,36.7109835,-77.1999676,"Capron, VA"
52943,44.8838514,-94.0416389,"Lester Prairie, MN"
8049,28.7311059,-81.6011849,"Zellwood, FL"
46128,40.014561,-74.3112574,"Lakehurst, NJ"
8907,31.690445,-93.3046153,"Robeline, LA"
49899,43.0127852,-88.5881562,"Sullivan, WI"
46013,42.0894728,-87.7149295,"Kenilworth, IL"
45663,41.308427,-74.1445899,"Harriman, NY"
7539,38.9703884,-76.941919,"University Park, MD"
775804,42.505463,-83.145377,"Royal Oak Township, MI"
6223,41.6459404,-70.6183639,"North Falmouth, MA"
54918,41.5332166,-93.9548406,"Van Meter, IA"
43422,44.3569071,-91.4204347,"Independence, WI"
7411,40.5644419,-77.2373388,"Thompsontown, PA"
42601,39.2150702,-95.3127203,"Oskaloosa, KS"
55320,35.362571,-84.9921738,"Birchwood, TN"
55689,40.3767741,-74.4245953,"Helmetta, NJ"
56842,43.3785373,-92.9189658,"Saint Ansgar, IA"
52117,30.9321162,-99.1133844,"Fredonia, TX"
54061,35.3685739,-117.6581161,"Randsburg, CA"
47661,44.8815269,-72.9434772,"Sheldon, VT"
48557,35.7681338,-92.8668359,"Witts Springs, AR"
4270,43.263088,-84.9147337,"Crystal, MI"
52080,33.0370042,-109.9653612,"Fort Thomas, AZ"
42579,41.3910989,-72.3511531301,"Lyme, CT"
46831,43.727631,-116.7993683784,"Notus, ID"
53424,37.52817495,-122.51270097,"Moss Beach, CA"
5826,40.3386088,-94.161621,"Martinsville, MO"
