"region_id","region_type","region"
"93911","zip","82334; WY; Carbon County; Rawlins"
"93910","zip","82332; WY; Carbon County; Savery"
"93909","zip","82331;WY;nan;Saratoga;Carbon County"
"93908","zip","82329; WY; Laramie, WY; Albany County; Medicine Bow"
"93907","zip","82327;WY;nan;Hanna;Carbon County"
"93906","zip","82325; WY; Carbon County"
"93905","zip","82324; WY; Carbon County; Elk Mountain"
"93904","zip","82323; WY; Carbon County; Dixon"
"93903","zip","82322; WY; Rock Springs, WY; Sweetwater County; Bairoil"
"93902","zip","82321; WY; Carbon County"
"93901","zip","82310; WY; Riverton; Fremont County; Lander"
"93900","zip","82301;WY;nan;Rawlins;Carbon County"
"93899","zip","82244;WY;nan;Yoder;Goshen County"
"93898","zip","82243; WY; Goshen County; Veteran"
"93897","zip","82242; WY; Niobrara County; Van Tassell"
"93896","zip","82240;WY;nan;Torrington;Goshen County"
"93895","zip","82229; WY; Converse County; Shawnee"
"93893","zip","82225;WY;nan;nan;Niobrara County"
"93892","zip","82224; WY; Niobrara County; Manville"
"93891","zip","82223;WY;nan;Lingle;Goshen County"
"93889","zip","82221;WY;nan;La Grange;Goshen County"
"93888","zip","82219; WY; Goshen County; Jay Em"
"93886","zip","82217; WY; Goshen County; Hawk Springs"
"93885","zip","82215; WY; Platte County; Hartville"
"93884","zip","82214;WY;nan;Hartville;Platte County"
"93883","zip","82213;WY;nan;Glendo;Platte County"
"93882","zip","82212;WY;nan;Fort Laramie;Goshen County"
"93881","zip","82210;WY;nan;Chugwater;Platte County"
"93880","zip","82201;WY;nan;Wheatland;Platte County"
"93878","zip","82084; WY; Laramie, WY; Albany County; Tie Siding"
"93877","zip","82083;WY;nan;Rock River;Carbon County"
"93876","zip","82082;WY;Cheyenne, WY;Albin;Laramie County"
"93875","zip","82081; WY; Cheyenne; Laramie County; Meriden"
"93873","zip","82072;WY;Laramie, WY;Laramie;Albany County"
"93871","zip","82070;WY;Laramie, WY;Laramie;Albany County"
"93870","zip","82063; WY; Laramie, WY; Albany County; Jelm"
"93868","zip","82060; WY; Cheyenne; Laramie County"
"93867","zip","82059; WY; Cheyenne, WY; Laramie County; Granite Canon"
"93866","zip","82058; WY; Laramie; Albany County; Garrett"
"93865","zip","82055;WY;Laramie, WY;Centennial;Albany County"
"93864","zip","82054;WY;Cheyenne, WY;Carpenter;Laramie County"
"93863","zip","82053;WY;Cheyenne, WY;Burns;Laramie County"
"93862","zip","82052; WY; Laramie; Albany County; Buford"
"93861","zip","82051; WY; Laramie; Albany County; Bosler"
"93860","zip","82050; WY; Cheyenne, WY; Laramie County; Albin"
"93858","zip","82009;WY;Cheyenne, WY;Cheyenne;Laramie County"
"93856","zip","82007;WY;Cheyenne, WY;Cheyenne;Laramie County"
"93851","zip","82001;WY;Cheyenne, WY;Cheyenne;Laramie County"
