"region_id","region_type","region"
"95094","zip","85901;AZ;Show Low, AZ;Show Low;Navajo County"
"95091","zip","85757;AZ;Tucson, AZ;Tucson;Pima County"
"95090","zip","85755;AZ;Tucson, AZ;Oro Valley;Pima County"
"95086","zip","85750;AZ;Tucson, AZ;Tucson;Pima County"
"95085","zip","85749;AZ;Tucson, AZ;Tucson;Pima County"
"95084","zip","85748;AZ;Tucson, AZ;Tucson;Pima County"
"95083","zip","85747;AZ;Tucson, AZ;Tucson;Pima County"
"95082","zip","85746;AZ;Tucson, AZ;Tucson;Pima County"
"95081","zip","85745;AZ;Tucson, AZ;Tucson;Pima County"
"95079","zip","85743;AZ;Tucson, AZ;Tucson;Pima County"
"95078","zip","85742;AZ;Tucson, AZ;Tucson;Pima County"
"95077","zip","85741;AZ;Tucson, AZ;Tucson;Pima County"
"95075","zip","85739;AZ;Phoenix-Mesa-Chandler, AZ;Saddlebrooke;Pinal County"
"95073","zip","85737;AZ;Tucson, AZ;Oro Valley;Pima County"
"95072","zip","85736;AZ;Tucson, AZ;nan;Pima County"
"95071","zip","85735;AZ;Tucson, AZ;Tucson;Pima County"
"95066","zip","85730;AZ;Tucson, AZ;Tucson;Pima County"
"95057","zip","85719;AZ;Tucson, AZ;Tucson;Pima County"
"95056","zip","85718;AZ;Tucson, AZ;Tucson;Pima County"
"95054","zip","85716;AZ;Tucson, AZ;Tucson;Pima County"
"95053","zip","85715;AZ;Tucson, AZ;Tucson;Pima County"
"95052","zip","85714;AZ;Tucson, AZ;Tucson;Pima County"
"95051","zip","85713;AZ;Tucson, AZ;Tucson;Pima County"
"95050","zip","85712;AZ;Tucson, AZ;Tucson;Pima County"
"95049","zip","85711;AZ;Tucson, AZ;Tucson;Pima County"
"95048","zip","85710;AZ;Tucson, AZ;Tucson;Pima County"
"95044","zip","85706;AZ;Tucson, AZ;Tucson;Pima County"
"95043","zip","85705;AZ;Tucson, AZ;Tucson;Pima County"
"95042","zip","85704;AZ;Tucson, AZ;Tucson;Pima County"
"95039","zip","85701;AZ;Tucson, AZ;Tucson;Pima County"
"95033","zip","85653;AZ;Tucson, AZ;Marana;Pima County"
"95031","zip","85650;AZ;Sierra Vista-Douglas, AZ;Sierra Vista;Cochise County"
"95030","zip","85648;AZ;Nogales, AZ;Rio Rico;Santa Cruz County"
"95029","zip","85646;AZ;Nogales, AZ;Tubac;Santa Cruz County"
"95028","zip","85645;AZ;Tucson, AZ;Amado;Pima County"
"95026","zip","85643;AZ;Sierra Vista-Douglas, AZ;Willcox;Cochise County"
"95025","zip","85641;AZ;Tucson, AZ;Vail;Pima County"
"95024","zip","85640;AZ;Nogales, AZ;Tumacacori;Santa Cruz County"
"95022","zip","85638;AZ;Sierra Vista-Douglas, AZ;Elfrida;Cochise County"
"95021","zip","85637;AZ;Tucson, AZ;Sonoita;Pima County"
"95019","zip","85635;AZ;Sierra Vista-Douglas, AZ;Sierra Vista;Cochise County"
"95016","zip","85632;AZ;Sierra Vista-Douglas, AZ;San Simon;Cochise County"
"95015","zip","85631;AZ;Phoenix-Mesa-Chandler, AZ;San Manuel;Pinal County"
"95014","zip","85630;AZ;Sierra Vista-Douglas, AZ;Saint David;Cochise County"
"95013","zip","85629;AZ;Tucson, AZ;Sahuarita;Pima County"
"95011","zip","85627; AZ; Sierra Vista-Douglas; Cochise County; Benson"
"95010","zip","85626; AZ; Sierra Vista-Douglas, AZ; Cochise County; Pirtleville"
"95009","zip","85625;AZ;Sierra Vista-Douglas, AZ;Pearce;Cochise County"
"95008","zip","85624;AZ;Nogales, AZ;Patagonia;Santa Cruz County"
"95007","zip","85623;AZ;Phoenix-Mesa-Chandler, AZ;Oracle;Pinal County"
"95006","zip","85622;AZ;Tucson, AZ;Green Valley;Pima County"
"95005","zip","85621;AZ;Nogales, AZ;Nogales;Santa Cruz County"
"95004","zip","85620; AZ; Sierra Vista-Douglas, AZ; Cochise County; Naco"
"95003","zip","85619;AZ;Tucson, AZ;Mount Lemmon;Pima County"
"95002","zip","85618; AZ; Phoenix-Mesa-Chandler, AZ; Pinal County; Mammoth"
"95001","zip","85617;AZ;Sierra Vista-Douglas, AZ;Mc Neal;Cochise County"
"95000","zip","85616;AZ;Sierra Vista-Douglas, AZ;Huachuca City;Cochise County"
"94999","zip","85615;AZ;Sierra Vista-Douglas, AZ;Hereford;Cochise County"
"94998","zip","85614;AZ;Tucson, AZ;Green Valley;Pima County"
"94996","zip","85611;AZ;Sierra Vista-Douglas, AZ;Huachuca City;Cochise County"
"94995","zip","85610;AZ;Sierra Vista-Douglas, AZ;Elfrida;Cochise County"
"94994","zip","85609; AZ; Sierra Vista-Douglas, AZ; Cochise County; Pearce"
"94992","zip","85607;AZ;Sierra Vista-Douglas, AZ;Douglas;Cochise County"
"94991","zip","85606;AZ;Sierra Vista-Douglas, AZ;Pearce;Cochise County"
"94990","zip","85605; AZ; Sierra Vista-Douglas, AZ; Cochise County; Bowie"
"94989","zip","85603;AZ;Sierra Vista-Douglas, AZ;Bisbee;Cochise County"
"94988","zip","85602;AZ;Sierra Vista-Douglas, AZ;Benson;Cochise County"
"94987","zip","85601; AZ; Tucson, AZ; Pima County; Arivaca"
"94986","zip","85554;AZ;Payson, AZ;Globe;Gila County"
"94985","zip","85553;AZ;Payson, AZ;Tonto Basin;Gila County"
"94984","zip","85552;AZ;Safford, AZ;Thatcher;Graham County"
"94979","zip","85546;AZ;Safford, AZ;Safford;Graham County"
"94978","zip","85545;AZ;Payson, AZ;Roosevelt;Gila County"
"94977","zip","85544;AZ;Payson, AZ;Pine;Gila County"
"94976","zip","85543;AZ;Safford, AZ;Pima;Graham County"
"94974","zip","85541;AZ;Payson, AZ;Payson;Gila County"
"94973","zip","85540; AZ; Greenlee County; Morenci"
