"region_id","region_type","region"
"94234","zip","83627;ID;Mountain Home, ID;Glenns Ferry;Elmore County"
"94233","zip","83626;ID;Boise City, ID;Greenleaf;Canyon County"
"94232","zip","83624;ID;Boise City, ID;Grand View;Owyhee County"
"94231","zip","83623;ID;Mountain Home, ID;Glenns Ferry;Elmore County"
"94230","zip","83622;ID;Boise City, ID;nan;Boise County"
"94229","zip","83619;ID;Ontario, OR-ID;Fruitland;Payette County"
"94228","zip","83617;ID;Boise City, ID;Emmett;Gem County"
"94227","zip","83616;ID;Boise City, ID;Eagle;Ada County"
"94226","zip","83615;ID;nan;Donnelly;Valley County"
"94225","zip","83612;ID;nan;Council;Adams County"
"94224","zip","83611;ID;nan;Cascade;Valley County"
"94223","zip","83610; ID; Washington County; Cambridge"
"94222","zip","83607;ID;Boise City, ID;Caldwell;Canyon County"
"94220","zip","83605;ID;Boise City, ID;Caldwell;Canyon County"
"94219","zip","83604;ID;Boise City, ID;nan;Owyhee County"
"94218","zip","83602; ID; Boise City; Boise County; Horseshoe Bend"
"94216","zip","83555;ID;nan;Winchester;Lewis County"
"94215","zip","83554;ID;nan;White Bird;Idaho County"
"94214","zip","83553;ID;nan;Weippe;Clearwater County"
"94213","zip","83552; ID; Idaho County; Grangeville"
"94212","zip","83549;ID;nan;nan;Idaho County"
"94211","zip","83548; ID; Lewis County; Reubens"
"94210","zip","83547; ID; Idaho County; Pollock"
"94209","zip","83546;ID;nan;nan;Clearwater County"
"94208","zip","83545;ID;Lewiston, ID-WA;Peck;Nez Perce County"
"94207","zip","83544;ID;nan;Orofino;Clearwater County"
"94206","zip","83543;ID;nan;Nezperce;Lewis County"
"94205","zip","83542; ID; Idaho County; Lucile"
"94204","zip","83541;ID;Lewiston, ID-WA;Lenore;Nez Perce County"
"94203","zip","83540;ID;Lewiston, ID-WA;Lapwai;Nez Perce County"
"94202","zip","83539;ID;nan;nan;Idaho County"
"94201","zip","83537;ID;Moscow, ID;Kendrick;Latah County"
"94200","zip","83536;ID;nan;Kamiah;Lewis County"
"94199","zip","83535;ID;Moscow, ID;Juliaetta;Latah County"
"94198","zip","83533; ID; Lewis County; Nezperce"
"94196","zip","83530;ID;nan;Grangeville;Idaho County"
"94195","zip","83526; ID; Idaho County; Ferdinand"
"94194","zip","83525; ID; Idaho County"
"94193","zip","83524;ID;Lewiston, ID-WA;Culdesac;Nez Perce County"
"94192","zip","83523;ID;nan;Craigmont;Lewis County"
"94191","zip","83522;ID;nan;Cottonwood;Idaho County"
"94190","zip","83520; ID; Clearwater County; Lenore"
"94189","zip","83501;ID;Lewiston, ID-WA;Lewiston;Nez Perce County"
"94188","zip","83469;ID;nan;Shoup;Lemhi County"
"94187","zip","83468; ID; Lemhi County; Tendoy"
"94186","zip","83467;ID;nan;Salmon;Lemhi County"
"94185","zip","83466;ID;nan;Carmen;Lemhi County"
"94184","zip","83465; ID; Lemhi County; Leadore"
"94183","zip","83464; ID; Lemhi County; Leadore"
"94182","zip","83463; ID; Lemhi County; Gibbonsville"
