"region_id","region_type","region"
"89563","zip","72444;AR;nan;Maynard;Randolph County"
"89562","zip","72443;AR;Paragould, AR;Marmaduke;Greene County"
"89561","zip","72442;AR;Blytheville, AR;Manila;Mississippi County"
"89560","zip","72441; AR; Clay County; McDougal"
"89559","zip","72440; AR; Lawrence County; Lynn"
"89557","zip","72438; AR; Blytheville, AR; Mississippi County; Leachville"
"89556","zip","72437;AR;Jonesboro, AR;Lake City;Craighead County"
"89555","zip","72436;AR;Paragould, AR;Lafe;Greene County"
"89554","zip","72435; AR; Clay County; Knobel"
"89553","zip","72434;AR;nan;Imboden;Randolph County"
"89552","zip","72433;AR;nan;Hoxie;Lawrence County"
"89551","zip","72432;AR;Jonesboro, AR;Harrisburg;Poinsett County"
"89550","zip","72431; AR; Jackson County; Grubbs"
"89549","zip","72430; AR; Clay County; Greenway"
"89548","zip","72429; AR; Jonesboro, AR; Poinsett County; Fisher"
"89546","zip","72427; AR; Jonesboro; Craighead County; Egypt"
"89544","zip","72425; AR; Paragould, AR; Greene County"
"89543","zip","72424; AR; Clay County; Datto"
"89542","zip","72422;AR;nan;Corning;Clay County"
"89541","zip","72421; AR; Jonesboro, AR; Craighead County; Cash"
"89540","zip","72419;AR;Jonesboro, AR;Caraway;Craighead County"
"89539","zip","72417;AR;Jonesboro, AR;Brookland;Craighead County"
"89538","zip","72416;AR;Jonesboro, AR;Bono;Craighead County"
"89537","zip","72415; AR; Lawrence County; Black Rock"
"89536","zip","72414; AR; Jonesboro, AR; Craighead County; Black Oak"
"89535","zip","72413; AR; Randolph County; Biggers"
"89534","zip","72412; AR; Paragould, AR; Greene County"
"89533","zip","72411;AR;Jonesboro, AR;Bay;Craighead County"
"89532","zip","72410; AR; Lawrence County; Alicia"
"89531","zip","72404;AR;Jonesboro, AR;Jonesboro;Craighead County"
"89528","zip","72401;AR;Jonesboro, AR;Jonesboro;Craighead County"
"89527","zip","72396;AR;nan;Wynne;Cross County"
"89526","zip","72395; AR; Blytheville; Mississippi County; Wilson"
"89525","zip","72394; AR; Forrest City, AR; Saint Francis County; Widener"
"89524","zip","72392; AR; Forrest City, AR; Saint Francis County; Wheatley"
"89522","zip","72390;AR;Helena-West Helena, AR;Helena - West Helena;Phillips County"
"89520","zip","72387; AR; Cross County; Vanndale"
"89519","zip","72386;AR;Jonesboro, AR;nan;Poinsett County"
"89518","zip","72384; AR; Memphis, TN-MS-AR; Crittenden County"
"89516","zip","72379; AR; Desha County; Snow Lake"
"89514","zip","72376; AR; Memphis, TN-MS-AR; Crittenden County"
"89513","zip","72374;AR;Helena-West Helena, AR;Poplar Grove;Phillips County"
"89512","zip","72373; AR; Cross County; Parkin"
"89511","zip","72372;AR;Forrest City, AR;Palestine;Saint Francis County"
"89510","zip","72370; AR; Blytheville, AR; Mississippi County; Osceola"
"89508","zip","72368;AR;nan;Moro;Lee County"
"89506","zip","72366;AR;Helena-West Helena, AR;Marvell;Phillips County"
"89505","zip","72365;AR;Jonesboro, AR;Marked Tree;Poinsett County"
"89504","zip","72364;AR;Memphis, TN-MS-AR;Marion;Crittenden County"
"89503","zip","72360;AR;nan;Marianna;Lee County"
"89502","zip","72359; AR; Forrest City, AR; Saint Francis County; Madison"
"89501","zip","72358; AR; Blytheville; Mississippi County; Luxora"
"89500","zip","72355;AR;Helena-West Helena, AR;Lexa;Phillips County"
"89499","zip","72354;AR;Jonesboro, AR;Lepanto;Poinsett County"
"89496","zip","72351; AR; Blytheville; Mississippi County; Keiser"
"89495","zip","72350; AR; Blytheville; Mississippi County; Joiner"
"89494","zip","72348;AR;Memphis, TN-MS-AR;nan;Crittenden County"
"89493","zip","72347;AR;nan;Hickory Ridge;Cross County"
"89492","zip","72346; AR; Forrest City, AR; Saint Francis County; Heth"
"89491","zip","72342;AR;Helena-West Helena, AR;Helena - West Helena;Phillips County"
"89490","zip","72341; AR; Lee County; Haynes"
"89489","zip","72340; AR; Forrest City; Saint Francis County; Widener"
"89488","zip","72339; AR; Memphis, TN-MS-AR; Crittenden County; Gilmore"
"89485","zip","72335;AR;Forrest City, AR;Forrest City;Saint Francis County"
"89484","zip","72333;AR;Helena-West Helena, AR;Elaine;Phillips County"
"89483","zip","72332; AR; Memphis; Crittenden County; Edmondson"
"89482","zip","72331;AR;Memphis, TN-MS-AR;Earle;Crittenden County"
"89479","zip","72328; AR; Helena-West Helena; Phillips County; Mellwood"
"89478","zip","72327; AR; Memphis, TN-MS-AR; Crittenden County; Crawfordsville"
"89477","zip","72326;AR;Forrest City, AR;Colt;Saint Francis County"
"89476","zip","72325; AR; Memphis; Crittenden County; Clarkedale"
"89475","zip","72324;AR;nan;nan;Cross County"
"89472","zip","72320; AR; Lee County; Brickeys"
"89469","zip","72315;AR;Blytheville, AR;Blytheville;Mississippi County"
"89466","zip","72311; AR; Lee County; Aubrey"
"89463","zip","72301;AR;Memphis, TN-MS-AR;West Memphis;Crittenden County"
"89459","zip","72227;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89457","zip","72223;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89449","zip","72212;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89448","zip","72211;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89447","zip","72210;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89446","zip","72209;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89445","zip","72207;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89444","zip","72206;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89443","zip","72205;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89442","zip","72204;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89440","zip","72202;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89439","zip","72201;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89434","zip","72183; AR; Little Rock-North Little Rock-Conway; Pulaski County; Wrightsville"
"89432","zip","72181; AR; Little Rock-North Little Rock-Conway; Faulkner County; Wooster"
"89431","zip","72180; AR; Little Rock-North Little Rock-Conway; Pulaski County; Woodson"
"89430","zip","72179; AR; Cleburne County; Wilburn"
"89429","zip","72178; AR; Searcy; White County; West Point"
"89428","zip","72176;AR;Little Rock-North Little Rock-Conway, AR;Ward;Lonoke County"
"89427","zip","72175; AR; Pine Bluff, AR; Jefferson County; Wabbaseka"
"89426","zip","72173;AR;Little Rock-North Little Rock-Conway, AR;Vilonia;Faulkner County"
"89425","zip","72170; AR; Prairie County; Ulm"
"89423","zip","72168; AR; Pine Bluff, AR; Jefferson County; Sherrill"
"89422","zip","72167;AR;Little Rock-North Little Rock-Conway, AR;Traskwood;Saline County"
"89421","zip","72166; AR; Arkansas County; Tichnor"
"89420","zip","72165; AR; Searcy; White County; Bradford"
"89419","zip","72164; AR; Little Rock-North Little Rock-Conway; Pulaski County; Sweet Home"
"89418","zip","72160;AR;nan;Stuttgart;Arkansas County"
"89416","zip","72157; AR; Conway County; Springfield"
"89415","zip","72156; AR; Conway County; Solgohachia"
"89414","zip","72153;AR;nan;Shirley;Van Buren County"
"89413","zip","72152; AR; Pine Bluff, AR; Jefferson County; Sherrill"
"89412","zip","72150;AR;Little Rock-North Little Rock-Conway, AR;Sheridan;Grant County"
"89409","zip","72143;AR;Searcy, AR;Searcy;White County"
"89408","zip","72142;AR;Little Rock-North Little Rock-Conway, AR;Scott;Lonoke County"
"89407","zip","72141; AR; Van Buren County; Scotland"
"89406","zip","72140; AR; Arkansas County; Ethel"
"89405","zip","72139; AR; Searcy; White County; Russell"
"89404","zip","72137;AR;Searcy, AR;Rose Bud;White County"
"89403","zip","72136;AR;Searcy, AR;Romance;White County"
"89402","zip","72135;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County"
"89401","zip","72134; AR; Monroe County; Roe"
"89400","zip","72133; AR; Arkansas County; Stuttgart"
"89399","zip","72132;AR;Little Rock-North Little Rock-Conway, AR;Redfield;Grant County"
"89398","zip","72131;AR;nan;Quitman;Cleburne County"
"89397","zip","72130; AR; Cleburne County; Prim"
