"region_id","region_type","region"
"90499","zip","74724; OK; McCurtain County; Bethel"
"90498","zip","74723;OK;Durant, OK;Bennington;Bryan County"
"90497","zip","74722; OK; McCurtain County; Battiest"
"90496","zip","74721; OK; Durant; Bryan County; Bokchito"
"90495","zip","74720; OK; Durant; Bryan County; Achille"
"90493","zip","74701;OK;Durant, OK;Durant;Bryan County"
"90492","zip","74653;OK;Ponca City, OK;Tonkawa;Kay County"
"90491","zip","74652;OK;Tulsa, OK;nan;Osage County"
"90490","zip","74651;OK;nan;Red Rock;Noble County"
"90489","zip","74650;OK;Tulsa, OK;nan;Pawnee County"
"90488","zip","74647;OK;Ponca City, OK;Newkirk;Kay County"
"90487","zip","74646; OK; Ponca City, OK; Kay County; Nardin"
"90486","zip","74644;OK;nan;Marland;Noble County"
"90485","zip","74643;OK;nan;Lamont;Grant County"
"90484","zip","74641;OK;Ponca City, OK;Kaw City;Kay County"
"90483","zip","74640; OK; Enid, OK; Garfield County; Hunter"
"90482","zip","74637;OK;Tulsa, OK;Fairfax;Osage County"
"90481","zip","74636; OK; Grant County; Deer Creek"
"90480","zip","74633; OK; Tulsa, OK; Osage County"
"90479","zip","74632;OK;Ponca City, OK;Braman;Kay County"
"90478","zip","74631;OK;Ponca City, OK;Blackwell;Kay County"
"90477","zip","74630;OK;nan;Billings;Noble County"
"90476","zip","74604;OK;Ponca City, OK;Ponca City;Kay County"
"90474","zip","74601;OK;Ponca City, OK;Ponca City;Kay County"
"90473","zip","74578;OK;nan;Wilburton;Latimer County"
"90472","zip","74577; OK; Fort Smith; LeFlore County; Whitesboro"
"90471","zip","74576; OK; Atoka County; Wardville"
"90470","zip","74574;OK;nan;Tuskahoma;Latimer County"
"90469","zip","74572;OK;nan;Tupelo;Coal County"
"90468","zip","74571;OK;nan;Wilburton;Latimer County"
"90467","zip","74570;OK;McAlester, OK;nan;Pittsburg County"
"90466","zip","74569;OK;nan;Stringtown;Atoka County"
"90465","zip","74567; OK; Pushmataha County; Snow"
"90464","zip","74565; OK; McAlester; Pittsburg County; Savanna"
"90463","zip","74563;OK;nan;Red Oak;Latimer County"
"90462","zip","74562; OK; Pushmataha County; Rattan"
"90461","zip","74561;OK;McAlester, OK;Wilburton;Pittsburg County"
"90460","zip","74560; OK; McAlester, OK; Pittsburg County; Pittsburg"
"90459","zip","74559; OK; Latimer County; Wilburton"
"90458","zip","74558; OK; Pushmataha County"
"90457","zip","74557; OK; Pushmataha County; Moyers"
"90455","zip","74555;OK;nan;nan;Atoka County"
