"region_id","region_type","region"
"98559","zip","96023;CA;nan;Dorris;Siskiyou County"
"98558","zip","96022;CA;Red Bluff, CA;Cottonwood;Tehama County"
"98557","zip","96021;CA;Red Bluff, CA;Corning;Tehama County"
"98556","zip","96020;CA;nan;nan;Plumas County"
"98555","zip","96019;CA;Redding, CA;Shasta Lake;Shasta County"
"98554","zip","96017; CA; Redding; Shasta County; Castella"
"98553","zip","96016;CA;Redding, CA;Hat Creek;Shasta County"
"98552","zip","96015; CA; Modoc County; Canby"
"98551","zip","96014; CA; Siskiyou County; Callahan"
"98550","zip","96013;CA;Redding, CA;Burney;Shasta County"
"98549","zip","96011; CA; Redding; Shasta County; Big Bend"
"98548","zip","96010; CA; Trinity County; Big Bar"
"98547","zip","96009;CA;Susanville, CA;Bieber;Lassen County"
"98546","zip","96008;CA;Redding, CA;Bella Vista;Shasta County"
"98545","zip","96007;CA;Redding, CA;Anderson;Shasta County"
"98544","zip","96006;CA;Susanville, CA;Adin;Lassen County"
"98543","zip","96003;CA;Redding, CA;Redding;Shasta County"
"98542","zip","96002;CA;Redding, CA;Redding;Shasta County"
"98541","zip","96001;CA;Redding, CA;Redding;Shasta County"
"98540","zip","95993;CA;Yuba City, CA;Yuba City;Sutter County"
"98538","zip","95991;CA;Yuba City, CA;Yuba City;Sutter County"
"98537","zip","95988;CA;nan;Willows;Glenn County"
"98536","zip","95987;CA;nan;Williams;Colusa County"
"98535","zip","95986; CA; Truckee-Grass Valley; Nevada County; Washington"
"98534","zip","95984; CA; Plumas County; Twain"
"98533","zip","95983;CA;nan;Taylorsville;Plumas County"
"98532","zip","95982;CA;Yuba City, CA;Sutter;Sutter County"
"98531","zip","95981;CA;nan;nan;Plumas County"
"98530","zip","95980; CA; Plumas County; Tobin"
"98529","zip","95979;CA;nan;Stonyford;Colusa County"
"98528","zip","95978;CA;Chico, CA;nan;Butte County"
"98527","zip","95977;CA;Truckee-Grass Valley, CA;Smartsville;Nevada County"
"98525","zip","95975;CA;Truckee-Grass Valley, CA;Rough and Ready;Nevada County"
"98524","zip","95974; CA; Chico, CA; Butte County; Oroville"
"98523","zip","95973;CA;Chico, CA;Chico;Butte County"
"98522","zip","95972; CA; Chico; Butte County; Bangor"
"98521","zip","95971;CA;nan;Quincy;Plumas County"
"98520","zip","95970;CA;nan;Princeton;Glenn County"
"98519","zip","95969;CA;Chico, CA;Paradise;Butte County"
"98518","zip","95968;CA;Chico, CA;Palermo;Butte County"
"98516","zip","95966;CA;Chico, CA;Oroville;Butte County"
"98515","zip","95965;CA;Chico, CA;Oroville;Butte County"
"98514","zip","95963;CA;nan;Orland;Glenn County"
"98513","zip","95962;CA;Yuba City, CA;Oregon House;Yuba County"
"98512","zip","95961;CA;Yuba City, CA;Olivehurst;Yuba County"
"98511","zip","95960;CA;Yuba City, CA;Nevada City;Yuba County"
